PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2015-13139,2015/10/07,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,NEW 1-STOREY BUILDING
BP2015-13135,2015/10/07,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,NEW 1-STOREY RETAIL BUILDING
BP2015-13138,2015/10/07,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,NEW 1-STOREY RETAIL BUILDING
BP2015-13199,2015/10/07,Commercial / Multi Family Project,Building,2409 - Electric Substation,Industrial,Non-Residential,New,YYC West Field Electrical Centre Building
BP2015-13324,2015/10/09,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,Manor Village at Fish Creek Park
BP2015-13622,2015/10/16,Commercial / Multi Family Project,Building,5299 - Medical Misc.,Institutional,Non-Residential,New,NEW 1-STOREY STRIP MALL BUILDING
BP2015-13565,2015/10/16,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Walden Place - Temporary Sales Centre ONLY
BP2015-13680,2015/10/19,Commercial / Multi Family Project,Building,5302 - Senior Citizen Homes,Institutional,Non-Residential,New,Prominence Way Retirement Community Building
BP2015-13798,2015/10/21,Commercial / Multi Family Project,Building,"3403 - Office, Medical",Commercial,Non-Residential,New,Medivest Office Retail 4-storey Building
BP2015-13894,2015/10/22,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New 2 storey retail/office building
BP2015-14058,2015/10/27,Commercial / Multi Family Project,Building,3399 - Motor-Vehicle Misc.,Commercial,Non-Residential,New,New Temporary Building - Kal Tire Shop
BP2015-14173,2015/10/28,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,Martindale K-4 public school.
BP2015-14202,2015/10/28,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,Country Hills Mercedes - Benz Automotive Dealership Building
BP2015-14159,2015/10/28,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,New 1-storey mixed-use building
BP2015-14203,2015/10/28,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,The City of Calgary New Composting Facility with Waste & Recycling Services - Curing and Storage Buildings
BP2015-14174,2015/10/28,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,Silverado K-4 public school.
BP2015-14313,2015/10/29,Commercial / Multi Family Project,Building,3607 - Hotel/Motel,Commercial,Non-Residential,New,Ramada Inn & Suites Hotel - 4 Storeys
BP2015-14242,2015/10/29,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Savana Temporary Sales Centre ONLY
BP2015-14273,2015/10/29,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New 3 storey building
BP2015-14302,2015/10/29,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,North Star Calgary - Temporary Sales Centre
BP2015-14357,2015/10/30,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,19 ROYAL VISTA LINK NEW OFFICE BUILDING
BP2015-14381,2015/10/30,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,New 1 storey building
BP2015-14331,2015/10/30,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,The City of Calgary - Seton Recreational Facility building
BP2015-14409,2015/10/30,Commercial / Multi Family Project,Building,3507 - Community Centre,Commercial,Non-Residential,New,3 Storey Mixed Use Building
BP2015-14385,2015/10/30,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Interior Alteration - Delta Airways YYC Operations Centre - IFP
BP2015-14575,2015/11/04,Commercial / Multi Family Project,Building,3102 - Grocery Store,Commercial,Non-Residential,New,New 2 storey mixed use building
BP2015-14559,2015/11/04,Commercial / Multi Family Project,Building,3607 - Hotel/Motel,Commercial,Non-Residential,New,New 4 Storey Cambria Hotel
BP2015-14694,2015/11/06,Commercial / Multi Family Project,Building,5301 - Child Care Facility,Institutional,Non-Residential,New,Standalone Daycare Building
BP2015-14667,2015/11/06,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Aspen Woods Elementary school
BP2015-14793,2015/11/10,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New 4 storey self storage building
BP2015-14781,2015/11/10,Commercial / Multi Family Project,Building,3614 - Restaurant - Licensed And Drinking Establishment,Commercial,Non-Residential,New,NEW 2-STOREY BUILDING
BP2015-14779,2015/11/10,Commercial / Multi Family Project,Building,3102 - Grocery Store,Commercial,Non-Residential,New,"Mahogany Village Market - Building ""E&F"": 1 storey supermarket building"
BP2015-14864,2015/11/12,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,NEW 1-STOREY STRIP MALL
BP2015-14865,2015/11/12,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,NEW ONE STOREY STRIP MALL
BP2015-14866,2015/11/12,Commercial / Multi Family Project,Building,3203 - Warehouse,Commercial,Non-Residential,New,NEW 1-STOREY BUILDING - BOTTLE DEPOT
BP2015-14859,2015/11/12,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,Legacy Point Waste & Recycle Bld.
BP2015-15232,2015/11/23,Commercial / Multi Family Project,Building,2306 - Parking Garage,Industrial,Non-Residential,New,Whitehead 4-plex Detached Garages
BP2015-15361,2015/11/26,Commercial / Multi Family Project,Building,2349 - Indust/Transportation Misc.,Industrial,Non-Residential,New,New Building -  YYC Glycol Recycling Facility
BP2015-15386,2015/11/27,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,ATB Financial McMahon Lights Kick Off
BP2015-15461,2015/12/01,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Calgary Nativity Pageant 2015
BP2015-15539,2015/12/03,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,New one storey building
BP2015-15579,2015/12/04,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,
BP2015-15746,2015/12/09,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,New Royal Vista Center:4 storey office/retail building
BP2015-15774,2015/12/10,Commercial / Multi Family Project,Building,5299 - Medical Misc.,Institutional,Non-Residential,New,New Chaparral Medical Clinic building: 1 storey medical office
BP2015-15938,2015/12/15,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,New 4 storey building
BP2015-15925,2015/12/15,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,Construction of a 599 sq. m pre-manufactured industrial building.
BP2015-16006,2015/12/17,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,NEW 1-STOREY WAREHOUSE/OFFICE BUILDING
BP2015-16065,2015/12/18,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Homes by Avi - Savanna Sales Trailer
BP2015-16096,2015/12/21,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Canadian Tire Retail Store- Deerfoot City
BP2015-16144,2015/12/22,Commercial / Multi Family Project,Building,2306 - Parking Garage,Industrial,Non-Residential,New,"Arris and the Shops at East Village Phase 1: 2 levels commercial/retail podium, 4 storey underground Storage Garage"
BP2015-16161,2015/12/22,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,The Zen in Cranston - Waste and Recycling Storage Building # 2
BP2015-16232,2015/12/23,Commercial / Multi Family Project,Building,3708 - Funeral Home,Commercial,Non-Residential,New,New single story Funeral Home
BP2015-16257,2015/12/24,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,NEW MODULAR OFFICE
BP2015-16301,2015/12/29,Commercial / Multi Family Project,Building,3305 - Service Station,Commercial,Non-Residential,New,Gas bar canopy
BP2015-16335,2015/12/30,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 4700 130 Ave SE
BP2015-16336,2015/12/30,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 7020 4 Street NW
BP2015-16334,2015/12/30,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 10505 Southport Road SW
BP2015-16339,2015/12/31,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 5858 Signal Hill CE SW
BP2015-16338,2015/12/31,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 5251 Country Hills Bv NW
BP2015-16343,2015/12/31,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 100 Country Village NE
BP2015-16342,2015/12/31,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 3633 Westwinds Drive NE
BP2015-16340,2015/12/31,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 100 15915 MacLeod Trail SE
BP2015-16341,2015/12/31,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 20 Heritage Meadows Way SE
BP2015-16337,2015/12/31,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Garden Centre - Real Canadian Superstore 3575 20th Ave NE
BP2016-00086,2016/01/06,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,2016 FIS Freestyle World Cup
BP2016-00100,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Installation of one portable classroom.
BP2016-00105,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Installation of 2 additional portables.
BP2016-00112,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,"New pod, standalone portable classrooms ( 2)"
BP2016-00106,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Installation of one portable classroom.
BP2016-00107,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Installation of one portable classroom.
BP2016-00110,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Installation of two portable classrooms.
BP2016-00103,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Installation of one portable classroom.
BP2016-00108,2016/01/07,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Installation of one portable classroom.
BP2016-00286,2016/01/13,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,
BP2016-00299,2016/01/13,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,
BP2016-00284,2016/01/13,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,
BP2016-00289,2016/01/13,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,
BP2016-00295,2016/01/13,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,New 1 storey building
BP2016-00352,2016/01/15,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New 5 storey building
BP2016-00486,2016/01/20,Commercial / Multi Family Project,Building,6306 - Parks,Government,Non-Residential,New,Addition and Renovation to Prairie Winds Park
BP2016-00682,2016/01/27,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,YYC COCOCO CHOCOLATIERS STORAGE SPACE
BP2016-00871,2016/02/02,Commercial / Multi Family Project,Building,3506 - Clubhouse,Commercial,Non-Residential,New,New 4 storey mixed use building
BP2016-01041,2016/02/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tent Structures - Women 2 Warrior Calgary (obstacle course)
BP2016-01280,2016/02/12,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New 1-storey mixed-use building
BP2016-01282,2016/02/12,Commercial / Multi Family Project,Building,"3403 - Office, Medical",Commercial,Non-Residential,New,New 1-storey mixed-use building
BP2016-01277,2016/02/12,Commercial / Multi Family Project,Building,"3403 - Office, Medical",Commercial,Non-Residential,New,New 2-storey office building
BP2016-01348,2016/02/17,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New 1 storey retail building
BP2016-01440,2016/02/18,Commercial / Multi Family Project,Building,"3403 - Office, Medical",Commercial,Non-Residential,New,New 2 storey mixed use building
BP2016-01425,2016/02/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tents  - Dogie Do Rodeo & Barn Dance
BP2016-01413,2016/02/18,Commercial / Multi Family Project,Building,7002 - Private Retaining Wall,Retaining Wall,Non-Residential,New,Retaining wall
BP2016-01404,2016/02/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Royal Canadian Circus 2016 - Crossroads Market
BP2016-01524,2016/02/22,Commercial / Multi Family Project,Building,3399 - Motor-Vehicle Misc.,Commercial,Non-Residential,New,New Jiffy Lube - Aviation Crossing Phase 5
BP2016-01525,2016/02/22,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tent - Annual Sikh Parade 2016
BP2016-01528,2016/02/22,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Rogers Hometown Hockey
BP2016-01673,2016/02/26,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Temporary Barlow Yard Quonset Storage building
BP2016-01754,2016/03/01,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,Springbank Hill K to 9 School
BP2016-01865,2016/03/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Juno Awards Red Carpet Event 2016
BP2016-01951,2016/03/07,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,New 1-Storey Building w/o basement
BP2016-01943,2016/03/07,Commercial / Multi Family Project,Building,3613 - Restaurant - Licensed,Commercial,Non-Residential,New,Outdoor Patio
BP2016-01962,2016/03/07,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,"Sage Hill New McDonald's Restaurant building: 1 storey, 93 seats restaurant building"
BP2016-01983,2016/03/08,Commercial / Multi Family Project,Building,3607 - Hotel/Motel,Commercial,Non-Residential,New,
BP2016-02130,2016/03/11,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,
BP2016-02134,2016/03/11,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Parade of Wonders Event
BP2016-02131,2016/03/11,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,
BP2016-02135,2016/03/11,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,U of C  Dean's Lunch Event
BP2016-02202,2016/03/14,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"Sage Hill Crossing - Phase 4, Building # 9"
BP2016-02260,2016/03/15,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,NEW Dealship Building - Mini Calgary
BP2016-02310,2016/03/16,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,"Standalone deck and Marque sign, associated with CPAA suite."
BP2016-02478,2016/03/21,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2016-02473,2016/03/21,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2016-02559,2016/03/22,Commercial / Multi Family Project,Building,2203 - Tower,Industrial,Non-Residential,New,New equipment storage building
BP2016-02526,2016/03/22,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,NEW STORAGE SHED
BP2016-02565,2016/03/22,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tents - JAYMAN BUILT MS WALK
BP2016-02560,2016/03/22,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tents - Bermuda Shorts Day 2016
BP2016-02621,2016/03/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tents - Spring into Summer Family Fun Fest 2016
BP2016-02700,2016/03/24,Commercial / Multi Family Project,Building,7104 - Special Function - Class 2,Special Function Ten,Non-Residential,New,Cowboys Stampede Tent
BP2016-02745,2016/03/28,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Bleachers - Stampede Parade 2016
BP2016-02765,2016/03/29,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Calgary Comic & Entertainment Expo 2016
BP2016-02898,2016/03/31,Commercial / Multi Family Project,Building,2404 - Radio/Tv Tower,Industrial,Non-Residential,New,New equipment storage building
BP2016-02856,2016/03/31,Commercial / Multi Family Project,Building,"5114 - School, Other",Institutional,Non-Residential,New,Landscape retaining wall - north end of building.
BP2016-02900,2016/03/31,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,Southview Alliance Church Garage building
BP2016-02907,2016/03/31,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,West 19th Office Building
BP2016-02955,2016/04/01,Commercial / Multi Family Project,Building,5302 - Senior Citizen Homes,Institutional,Non-Residential,New,"New Skypointe Seniors Facility, Phase 1 -  Assisted Living Residents building"
BP2016-02961,2016/04/01,Commercial / Multi Family Project,Building,5299 - Medical Misc.,Institutional,Non-Residential,New,NEW BUILDING - MEDICAL CLINIC
BP2016-03014,2016/04/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events: 15 Tents & 1 Stage 6"" height: Shoppers Drug Mart Run for Women"
BP2016-02987,2016/04/04,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,New 1-storey mixed use building
BP2016-02993,2016/04/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Brick Tent Event at 9 Heritage Meadows
BP2016-02977,2016/04/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Vietnamese Buddhist Centre Event 2016
BP2016-03013,2016/04/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"2016 Sport Chek Mother's Day Walk, Run & Ride"
BP2016-02995,2016/04/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - The Brick May Tent Event
BP2016-02992,2016/04/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - The Brick May Tent Event
BP2016-02994,2016/04/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Brick Tent Event at 3451 Sunridge Way NE
BP2016-03071,2016/04/05,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New 4 storey building
BP2016-03110,2016/04/06,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary tent structure for one day event use.
BP2016-03152,2016/04/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Foothills FC PDL Home Games
BP2016-03150,2016/04/07,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,88 Express Unload Ramp at Calgary Olympic Park (COP)
BP2016-03137,2016/04/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,TENTS
BP2016-03397,2016/04/12,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,Joma-Sunridge Retal Bld. & Accessory Bld.
BP2016-03324,2016/04/12,Commercial / Multi Family Project,Building,5301 - Child Care Facility,Institutional,Non-Residential,New,"New Auburn Daycare Building-  2 storey, 70 children Daycare"
BP2016-03335,2016/04/12,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"Sage Hill Crossing - Phase 4, Building # 11"
BP2016-03325,2016/04/12,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New 1-storey warehouse building
BP2016-03367,2016/04/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Pop Kollaborative Temporary Tent
BP2016-03421,2016/04/13,Commercial / Multi Family Project,Building,2311 - Terminal-Truck,Industrial,Non-Residential,New,Canopy ( open air roof shelter.)
BP2016-03612,2016/04/18,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,Installation of two fabric storage structures.
BP2016-03621,2016/04/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - East Village Street Fair
BP2016-03619,2016/04/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tent
BP2016-03673,2016/04/18,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,New Tim Hortons - Store # 106172 Sage Hill first tenant improvements
BP2016-03744,2016/04/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tent
BP2016-03715,2016/04/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Disaster Alley 2016 (exhibition with booths and response equipment)
BP2016-03683,2016/04/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2016-03746,2016/04/19,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,Certainteed 35 square meter Accessory building
BP2016-03733,2016/04/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tent
BP2016-03688,2016/04/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,TENT - assembly - 1 day - 40' X 120'
BP2016-03684,2016/04/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"TENT - 4 days, vehicle auction, 60'X160'"
BP2016-03773,2016/04/20,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"CPA Temporary Event Tent Structures (14) - July 09, 2016"
BP2016-03792,2016/04/20,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,New Bethany Riverview Care Centre
BP2016-03788,2016/04/20,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,New two story Buddhist Temple - 167 Sq. M.
BP2016-03851,2016/04/21,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,
BP2016-03852,2016/04/21,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,Temporary Tent Structures with Midsun Holdings - Stoney Trail Mazda Phase 2
BP2016-03855,2016/04/21,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - International Children's Festival
BP2016-03880,2016/04/22,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New 1 storey building
BP2016-03873,2016/04/22,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Bridgeland Culutra Festival (street festival, live stage performances)"
BP2016-03919,2016/04/25,Commercial / Multi Family Project,Building,"5114 - School, Other",Institutional,Non-Residential,New,"Two modular additions of 12 units and 4, for classrooms."
BP2016-03981,2016/04/25,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Special Event - Grassroots Farmers Market
BP2016-03918,2016/04/25,Commercial / Multi Family Project,Building,"5114 - School, Other",Institutional,Non-Residential,New,Installation of 2 pods of portable classrooms totaling 16 units.
BP2016-03920,2016/04/25,Commercial / Multi Family Project,Building,"5114 - School, Other",Institutional,Non-Residential,New,Installation of two portables on to an existing pod of two.
BP2016-04024,2016/04/26,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Niti Mangat Wedding Tents
BP2016-04025,2016/04/26,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Paramdeep Grewal Wedding
BP2016-04048,2016/04/26,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,5 new storage buildings
BP2016-04050,2016/04/26,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Calgary Firefighter Stair Climb Challenge
BP2016-04183,2016/04/28,Commercial / Multi Family Project,Building,"3403 - Office, Medical",Commercial,Non-Residential,New,New 3-storey Mixed Use Building w/ basement
BP2016-04158,2016/04/28,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,NEW BUILDING ADDTION
BP2016-04197,2016/04/29,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Utility Shed at Glenmore Athletic Park
BP2016-04218,2016/04/29,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tents for Janmeet / Chahal Wedding
BP2016-04219,2016/04/29,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tempory Tent Arranhement (5) for Wedding
BP2016-04249,2016/04/29,Commercial / Multi Family Project,Building,2381 - Gas Regulating Station,Industrial,Non-Residential,New,New 1 storey building
BP2016-04284,2016/05/02,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Calgary Night Market - event, tents"
BP2016-04279,2016/05/02,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tents - Re-tree Fair Spring 2016
BP2016-04314,2016/05/02,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2016-04377,2016/05/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,NEW TENT
BP2016-04420,2016/05/03,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,New Commercial Building with Tim Hortons Fit-out
BP2016-04476,2016/05/04,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,Stonegate Plaza - Building C: 1 storey commercial building
BP2016-04475,2016/05/04,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Stonegate Plaza - Building B: 1 storey retail building
