PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2001-05149,2001/05/16,Commercial / Multi Family Project,Building,2306 - Parking Garage,Industrial,Non-Residential,New,Accessory Building
BP2001-05130,2001/05/16,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,Gas Bar Canopy
BP2001-05244,2001/05/17,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Office Buildinng
BP2001-05283,2001/05/18,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,New
BP2001-05387,2001/05/22,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Commercial building and renovations to industrial building
BP2001-05434,2001/05/23,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New warehouse/office
BP2001-05643,2001/05/25,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Warehouse & Office Bldg
BP2001-05579,2001/05/25,Commercial / Multi Family Project,Building,"5103 - University, Mt Royal",Institutional,Non-Residential,New,OFFICES/ CLASSROOMS
BP2001-05566,2001/05/25,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,New Commercial Building - School Building
BP2001-05755,2001/05/29,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,New Commercial Building
BP2001-05879,2001/05/30,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New warehouse / showroom
BP2001-05930,2001/05/31,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Five Special Events Tents
BP2001-05909,2001/05/31,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Special Events Tent
BP2001-06003,2001/06/01,Commercial / Multi Family Project,Building,5302 - Senior Citizen Homes,Institutional,Non-Residential,New,retirement residence
BP2001-06109,2001/06/04,Commercial / Multi Family Project,Building,2203 - Tower,Industrial,Non-Residential,New,Communication Tower & Shelter
BP2001-06076,2001/06/04,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,New Commercail Building
BP2001-06077,2001/06/04,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New office/warehouse
BP2001-06151,2001/06/05,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,5 Temporary Tents (10 x 20)
BP2001-06156,2001/06/05,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,40 temporary tents
BP2001-06154,2001/06/05,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Temporary tent
BP2001-06157,2001/06/05,Commercial / Multi Family Project,Building,3503 - Auditorium,Commercial,Non-Residential,New,New Commercial Building
BP2001-06172,2001/06/05,Commercial / Multi Family Project,Building,2203 - Tower,Industrial,Non-Residential,New,new windmill
BP2001-06165,2001/06/05,Commercial / Multi Family Project,Building,2403 - Generating Plant,Industrial,Non-Residential,New,New industrial building
BP2001-06153,2001/06/05,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Temporary Tent
BP2001-06226,2001/06/06,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New  Telecommunications Antenna and Shelter
BP2001-06271,2001/06/07,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,Temporary Bldg - Classrooms
BP2001-06310,2001/06/07,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Communication Shelter
BP2001-06254,2001/06/07,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New retail stores and offices
BP2001-06379,2001/06/08,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,
BP2001-06359,2001/06/08,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,New Extended Care Facility
BP2001-06344,2001/06/08,Commercial / Multi Family Project,Building,3301 - Car Wash,Commercial,Non-Residential,New,New Car Wash
BP2001-06356,2001/06/08,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Temporary tents
BP2001-06466,2001/06/11,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,"New Shop , Storage & Office Bldg."
BP2001-06457,2001/06/11,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Commercial Project
BP2001-06511,2001/06/12,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Retail Store
BP2001-06531,2001/06/13,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Equipment Shelter
BP2001-06632,2001/06/14,Commercial / Multi Family Project,Building,3111 - Warehouse Stores,Commercial,Non-Residential,New,New Building
BP2001-06813,2001/06/20,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,New Restaurant & Outdoor Patio
BP2001-06833,2001/06/20,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,4 RELOCATABLE CLASSROOMS
BP2001-06941,2001/06/21,Commercial / Multi Family Project,Building,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,New,Temporary Tent
BP2001-06891,2001/06/21,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,New Restaurant /Drinking Establishment
BP2001-06978,2001/06/22,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,New Commercial Building
BP2001-07021,2001/06/22,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,OFFICES
BP2001-07055,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07041,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07052,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07051,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07127,2001/06/25,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Communication Antenna
BP2001-07047,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07042,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07046,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07044,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07054,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07125,2001/06/25,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Communication Antenna
BP2001-07045,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07057,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07049,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07079,2001/06/25,Commercial / Multi Family Project,Building,3401 - Bank,Commercial,Non-Residential,New,New temp. building
BP2001-07058,2001/06/25,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,Portable
BP2001-07148,2001/06/26,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Temporary Storage Shelter
BP2001-07140,2001/06/26,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,special event tent
BP2001-07251,2001/06/27,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New
BP2001-07305,2001/06/28,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,New
BP2001-07309,2001/06/28,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New
BP2001-07306,2001/06/28,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,Restaurant
BP2001-07474,2001/06/29,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,Special event tents (6)
BP2001-07520,2001/07/03,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Temporary Tent
BP2001-07526,2001/07/03,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Temporary Tent
BP2001-07522,2001/07/03,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Tents
BP2001-07527,2001/07/03,Commercial / Multi Family Project,Building,3602 - Cabaret,Commercial,Non-Residential,New,Temporary Tent
BP2001-07521,2001/07/03,Commercial / Multi Family Project,Building,3610 - Drinking Establishment,Commercial,Non-Residential,New,Temporary Tent
BP2001-07523,2001/07/03,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Temporary Tent
BP2001-07525,2001/07/03,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Temporary Tents
BP2001-07642,2001/07/05,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Restaurant / Drinking
BP2001-07675,2001/07/05,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Temporary Tent
BP2001-07753,2001/07/09,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,
BP2001-07737,2001/07/09,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,New Building
BP2001-07803,2001/07/10,Commercial / Multi Family Project,Building,5302 - Senior Citizen Homes,Institutional,Non-Residential,New,
BP2001-07791,2001/07/10,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,Phase two of new industrial
BP2001-07826,2001/07/10,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Commercial Building
BP2001-07871,2001/07/11,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Temporary tent
BP2001-07901,2001/07/11,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New warehouse / office
BP2001-07967,2001/07/12,Commercial / Multi Family Project,Building,3108 - Liquor Store,Commercial,Non-Residential,New,New commercial building - stand alone liquor store
BP2001-07983,2001/07/13,Commercial / Multi Family Project,Building,3203 - Warehouse,Commercial,Non-Residential,New,New Building
BP2001-08068,2001/07/16,Commercial / Multi Family Project,Building,5499 - Religious Misc.,Institutional,Non-Residential,New,
BP2001-08104,2001/07/16,Commercial / Multi Family Project,Building,2404 - Radio/Tv Tower,Industrial,Non-Residential,New,Communications Tower & Equipment Shelter
BP2001-08063,2001/07/16,Commercial / Multi Family Project,Building,2349 - Indust/Transportation Misc.,Industrial,Non-Residential,New,New Industrial Building
BP2001-08090,2001/07/16,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Temporary New Showsuite
BP2001-08157,2001/07/17,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,New Fitness Centre
BP2001-08241,2001/07/18,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Fifty Tents
BP2001-08205,2001/07/18,Commercial / Multi Family Project,Building,5302 - Senior Citizen Homes,Institutional,Non-Residential,New,New Retirement Residence
BP2001-08405,2001/07/23,Commercial / Multi Family Project,Building,3108 - Liquor Store,Commercial,Non-Residential,New,New Commercial Building
BP2001-08506,2001/07/24,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary tent
BP2001-08551,2001/07/25,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New Communication Antenna
BP2001-08545,2001/07/25,Commercial / Multi Family Project,Building,3799 - Personal Service. Misc.,Commercial,Non-Residential,New,Seven Temporary Tent Structures
BP2001-08598,2001/07/26,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Temporary Trailer for ME Singer
BP2001-08634,2001/07/26,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Building
BP2001-08742,2001/07/27,Commercial / Multi Family Project,Building,5115 - University Of Calgary,Institutional,Non-Residential,New,Trailer for Classrooms
BP2001-08741,2001/07/27,Commercial / Multi Family Project,Building,5115 - University Of Calgary,Institutional,Non-Residential,New,Trailer for Classrooms
BP2001-08743,2001/07/27,Commercial / Multi Family Project,Building,5115 - University Of Calgary,Institutional,Non-Residential,New,Trailer for offices
BP2001-08663,2001/07/27,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,New Commercial Building
BP2001-08842,2001/07/30,Commercial / Multi Family Project,Building,3203 - Warehouse,Commercial,Non-Residential,New,New Mini-Storage Warehouse
BP2001-08765,2001/07/30,Commercial / Multi Family Project,Building,5115 - University Of Calgary,Institutional,Non-Residential,New,New Animal Holding Facility
BP2001-08854,2001/07/31,Commercial / Multi Family Project,Building,2498 - Engineer/Communication Misc.,Industrial,Non-Residential,New,New Telecommunications Tower
BP2001-08991,2001/08/01,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Office Building
BP2001-09052,2001/08/02,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,Addition of 2 Relocatable Classrooms
BP2001-09150,2001/08/03,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Temporary Sales Office
BP2001-09152,2001/08/03,Commercial / Multi Family Project,Building,3301 - Car Wash,Commercial,Non-Residential,New,New commercial building
BP2001-09162,2001/08/03,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,NEW BUILDING (SHELL ONLY)
BP2001-09161,2001/08/03,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,Relocated Garage to Existing School Parking Lot
BP2001-09179,2001/08/07,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,New Manufacturing Building
BP2001-09181,2001/08/07,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Office / Warehouse
BP2001-09371,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,RooftopTelecommunicaitons Antenna
BP2001-09356,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Rooftop Telecommunicaitons Antenna
BP2001-09355,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Rooftop Telecommunicaitons Antenna
BP2001-09370,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Telecommunicaitons Antenna
BP2001-09367,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Rooftop Telecommunicaitons Antenna
BP2001-09361,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Telus Telecommunicaitons Antenna
BP2001-09364,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Rooftop Telecommunicaitons Antenna
BP2001-09365,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Rooftop Telecommunicaitons Antenna
BP2001-09359,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Rooftop Telecommunicaitons Antenna
BP2001-09368,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Rooftop Telecommunicaitons Antenna
BP2001-09369,2001/08/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Existing Microcel Telecommunicaitons Antenna
BP2001-09455,2001/08/13,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Commercial Building
BP2001-09462,2001/08/13,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,One Portable
BP2001-09483,2001/08/13,Commercial / Multi Family Project,Building,2203 - Tower,Industrial,Non-Residential,New,New
BP2001-09695,2001/08/16,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Commercial Storage Shed
BP2001-09679,2001/08/16,Commercial / Multi Family Project,Building,3401 - Bank,Commercial,Non-Residential,New,New Commercial Bldg
BP2001-09746,2001/08/17,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Special Event Tent (Aug 30 - Sept 4)
BP2001-09803,2001/08/21,Commercial / Multi Family Project,Building,2410 - Transformer,Industrial,Non-Residential,New,Antenna - Telecom
BP2001-09810,2001/08/21,Commercial / Multi Family Project,Building,2410 - Transformer,Industrial,Non-Residential,New,Antenna - Telecom
BP2001-09807,2001/08/21,Commercial / Multi Family Project,Building,2410 - Transformer,Industrial,Non-Residential,New,Antenna - Telecom
BP2001-09799,2001/08/21,Commercial / Multi Family Project,Building,2498 - Engineer/Communication Misc.,Industrial,Non-Residential,New,Replacement monopole
BP2001-09809,2001/08/21,Commercial / Multi Family Project,Building,2410 - Transformer,Industrial,Non-Residential,New,Antenna - Telecom
BP2001-09896,2001/08/22,Commercial / Multi Family Project,Building,2498 - Engineer/Communication Misc.,Industrial,Non-Residential,New,Equipment shelter on roof of existing building
BP2001-09898,2001/08/22,Commercial / Multi Family Project,Building,2498 - Engineer/Communication Misc.,Industrial,Non-Residential,New,New transformer
BP2001-09998,2001/08/23,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,
BP2001-10004,2001/08/23,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial
BP2001-10000,2001/08/23,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New (temporary tent)
BP2001-09937,2001/08/23,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,New Restaurant
BP2001-09973,2001/08/23,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2001-10096,2001/08/24,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,COMMERCIAL PROJECT
BP2001-10086,2001/08/24,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,portable
BP2001-10065,2001/08/24,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New
BP2001-10160,2001/08/27,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,Public & Quasi Public Building
BP2001-10125,2001/08/27,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Commercial Building - No Tenants
BP2001-10205,2001/08/28,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,New
BP2001-10207,2001/08/28,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,New Commercial Building
BP2001-10324,2001/08/30,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,Commercial Project
BP2001-10332,2001/08/30,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New Antenna
BP2001-10458,2001/08/31,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Industrial Bldg
BP2001-10340,2001/08/31,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Bldg
BP2001-10548,2001/09/05,Commercial / Multi Family Project,Building,2382 - Water Pumping Station,Industrial,Non-Residential,New,New Pump Station
BP2001-10539,2001/09/05,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Commercial Building
BP2001-10637,2001/09/07,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,new building
BP2001-10739,2001/09/10,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,Portable building for church
BP2001-10707,2001/09/10,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Bldg
BP2001-10779,2001/09/11,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,New Commercial Building
BP2001-10836,2001/09/12,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Building
BP2001-10829,2001/09/12,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Storage Shed
BP2001-10857,2001/09/13,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,3Tent
BP2001-10858,2001/09/13,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,Apartment Building/Special Care Facility
BP2001-10965,2001/09/17,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,2 PORTABLES
BP2001-10959,2001/09/17,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,1 PORTABLE CLASSROOM
BP2001-10960,2001/09/17,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,1 PORTABLE
BP2001-10963,2001/09/17,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,1 PORTABLE
BP2001-10962,2001/09/17,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,1 PORTABLE
BP2001-11091,2001/09/19,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Special Events Tent
BP2001-11235,2001/09/21,Commercial / Multi Family Project,Building,3399 - Motor-Vehicle Misc.,Commercial,Non-Residential,New,New Commercial Building
BP2001-11166,2001/09/21,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Commercial Office/Warehouse
BP2001-11274,2001/09/24,Commercial / Multi Family Project,Building,3507 - Community Centre,Commercial,Non-Residential,New,BP for New Commercial Building - Community Hall Centre
BP2001-11318,2001/09/25,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial Building & Use Confirmation
BP2001-11413,2001/09/26,Commercial / Multi Family Project,Building,2120 - Sawmill,Industrial,Non-Residential,New,BP for Tent cover for existing wood chip pile
BP2001-11896,2001/10/05,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New Shed and Antenna
BP2001-12048,2001/10/10,Commercial / Multi Family Project,Building,2382 - Water Pumping Station,Industrial,Non-Residential,New,New Pumphouse
BP2001-12120,2001/10/12,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New Telecom Tower
BP2001-12119,2001/10/12,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New Telecom Tower
BP2001-12249,2001/10/15,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Antenna
BP2001-12213,2001/10/15,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Amenity Building
BP2001-12245,2001/10/15,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,New building
BP2001-12248,2001/10/15,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Antenna
BP2001-12303,2001/10/16,Commercial / Multi Family Project,Building,3609 - Restaurant - Take-Out (No Seats),Commercial,Non-Residential,New,Commercial Interior Partition & Business Use Confirmation
BP2001-12405,2001/10/18,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,New
BP2001-12391,2001/10/18,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Interior alterations
BP2001-12478,2001/10/19,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New
BP2001-12464,2001/10/19,Commercial / Multi Family Project,Building,5202 - Clinic,Institutional,Non-Residential,New,Medical Clinic (new building)
BP2001-12525,2001/10/22,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,New storage garage
BP2001-12613,2001/10/23,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Communication equipment shelter
BP2001-12612,2001/10/23,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Free standing Mono-Pole
BP2001-12672,2001/10/24,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,New portable
BP2001-12731,2001/10/25,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2001-12721,2001/10/25,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,Free Standing Tri-pole
BP2001-12811,2001/10/29,Commercial / Multi Family Project,Building,5302 - Senior Citizen Homes,Institutional,Non-Residential,New,New Seniors Apartments
BP2001-12881,2001/10/30,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New compound
BP2001-12882,2001/10/30,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New compound
BP2001-12961,2001/10/31,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,Commercial  Project
BP2001-12976,2001/11/01,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New
BP2001-12977,2001/11/01,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New
BP2001-12981,2001/11/01,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New
BP2001-13045,2001/11/02,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Addition of rooftop communication shelter
BP2001-13095,2001/11/05,Commercial / Multi Family Project,Building,3607 - Hotel/Motel,Commercial,Non-Residential,New,Rooftop Antenna & Shelter
BP2001-13091,2001/11/05,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,New
BP2001-13105,2001/11/05,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,
BP2001-13113,2001/11/06,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Automotive Dealership
BP2001-13204,2001/11/07,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,WAREHOUSE/OFFICE
BP2001-13260,2001/11/08,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,New Washroom & Rain Shelter
BP2001-13315,2001/11/09,Commercial / Multi Family Project,Building,2404 - Radio/Tv Tower,Industrial,Non-Residential,New,COMMUNICATION ANTENNAE
BP2001-13573,2001/11/16,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Building
