PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2009-04382,2009/05/12,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2009-06206,2009/06/19,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2009-08153,2009/07/28,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2009-09984,2009/09/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2009-10215,2009/09/04,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2009-10179,2009/09/04,Residential Improvement Project,Building,1111 - Attached At Grade Suite,Additional Dwelling,Residential,Alteration,
BP2009-10973,2009/09/21,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2009-11596,2009/10/01,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2009-12323,2009/10/16,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2009-12795,2009/10/26,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2009-13460,2009/11/06,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2009-14457,2009/11/27,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-00461,2010/01/15,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-01074,2010/01/29,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-04204,2010/04/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-05990,2010/05/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,Deck
BP2010-06189,2010/05/18,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-06963,2010/06/01,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-07749,2010/06/14,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-08886,2010/07/07,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,Basement Dev
BP2010-09519,2010/07/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,"Addition, Deck"
BP2010-09782,2010/07/27,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-10096,2010/08/04,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-10365,2010/08/10,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-10937,2010/08/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-10924,2010/08/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-11071,2010/08/25,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-11233,2010/08/27,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,Alteration,
BP2010-11551,2010/09/03,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-11610,2010/09/07,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-11606,2010/09/07,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-11888,2010/09/14,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-12488,2010/09/27,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-12480,2010/09/27,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-12724,2010/10/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-13494,2010/10/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-13875,2010/10/28,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-13915,2010/10/29,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,Basement Dev
BP2010-14141,2010/11/04,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-14499,2010/11/12,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2010-14508,2010/11/15,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-15059,2010/12/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2010-15156,2010/12/03,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-00093,2011/01/06,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-00133,2011/01/07,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-00239,2011/01/11,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-00300,2011/01/12,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-00625,2011/01/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-00665,2011/01/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-00820,2011/01/27,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-01068,2011/02/03,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-01097,2011/02/04,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,"Addition, Deck, Fireplace"
BP2011-01156,2011/02/08,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-01378,2011/02/14,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-02080,2011/03/07,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-02140,2011/03/08,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-02359,2011/03/14,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-02416,2011/03/15,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-02531,2011/03/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-02805,2011/03/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-03166,2011/04/01,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-03337,2011/04/05,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-03637,2011/04/11,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-03622,2011/04/11,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-03812,2011/04/14,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-03858,2011/04/15,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-03955,2011/04/18,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,Basement Dev
BP2011-04020,2011/04/19,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-04118,2011/04/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-04784,2011/05/05,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-05244,2011/05/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-05875,2011/05/25,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-06006,2011/05/27,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-06148,2011/05/31,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-06135,2011/05/31,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-06107,2011/05/31,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-06187,2011/06/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-06261,2011/06/02,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-06316,2011/06/03,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-07128,2011/06/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-07141,2011/06/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-07279,2011/06/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-07372,2011/06/22,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-07532,2011/06/24,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-07668,2011/06/28,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-07665,2011/06/28,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-08365,2011/07/11,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-08463,2011/07/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-08449,2011/07/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-08583,2011/07/14,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-09024,2011/07/22,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-09332,2011/07/28,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-10162,2011/08/16,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-10259,2011/08/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-10310,2011/08/18,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-10498,2011/08/22,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-10603,2011/08/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-11046,2011/08/31,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-11164,2011/09/02,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-11505,2011/09/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-11676,2011/09/14,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-12387,2011/09/28,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-12922,2011/10/07,Residential Improvement Project,Building,1111 - Attached At Grade Suite,Additional Dwelling,Residential,Addition,Addition
BP2011-12998,2011/10/11,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-13246,2011/10/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-13282,2011/10/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-13440,2011/10/19,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-13489,2011/10/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-13482,2011/10/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-13627,2011/10/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,Basement Dev
BP2011-13862,2011/10/27,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-14033,2011/10/31,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-14098,2011/11/02,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,Basement Dev
BP2011-14228,2011/11/04,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-14346,2011/11/08,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-14549,2011/11/14,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,Basement Dev
BP2011-14686,2011/11/17,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2011-14836,2011/11/22,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-14857,2011/11/22,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-14983,2011/11/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-15228,2011/12/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-15412,2011/12/07,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-15453,2011/12/07,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-15539,2011/12/09,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-15587,2011/12/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2011-15870,2011/12/19,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-00060,2012/01/04,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-00334,2012/01/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-00366,2012/01/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-00560,2012/01/19,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-00591,2012/01/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-00667,2012/01/23,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-00766,2012/01/25,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-00844,2012/01/26,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-01037,2012/02/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-01383,2012/02/09,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-01346,2012/02/09,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-01389,2012/02/10,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-01540,2012/02/14,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-01751,2012/02/21,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,Secondary Suite
BP2012-01900,2012/02/23,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-01951,2012/02/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-02129,2012/02/29,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,Alteration,
BP2012-02180,2012/03/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-02233,2012/03/02,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-02219,2012/03/02,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-02316,2012/03/05,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-02315,2012/03/05,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-02356,2012/03/06,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-02426,2012/03/07,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-02516,2012/03/09,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-02540,2012/03/09,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-02668,2012/03/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-02702,2012/03/14,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-03042,2012/03/20,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-03035,2012/03/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-03229,2012/03/23,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-03240,2012/03/23,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-03311,2012/03/26,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-03451,2012/03/29,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-03869,2012/04/09,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-04251,2012/04/16,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-04408,2012/04/18,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-04615,2012/04/23,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-05483,2012/05/04,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-05641,2012/05/09,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-05648,2012/05/09,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-05776,2012/05/10,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-05953,2012/05/14,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-06183,2012/05/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-06500,2012/05/23,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-07044,2012/05/31,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07031,2012/05/31,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07140,2012/06/01,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07337,2012/06/05,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07413,2012/06/06,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07431,2012/06/06,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-07412,2012/06/06,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,New,
BP2012-07449,2012/06/07,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07534,2012/06/08,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-07523,2012/06/08,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07815,2012/06/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07810,2012/06/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-07808,2012/06/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-08013,2012/06/18,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-08109,2012/06/19,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-08513,2012/06/25,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-08615,2012/06/26,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-08809,2012/06/28,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-08819,2012/06/29,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-09527,2012/07/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,New,
BP2012-09909,2012/07/19,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-10085,2012/07/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-10112,2012/07/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-10140,2012/07/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-10197,2012/07/25,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-10566,2012/07/31,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-10727,2012/08/02,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-10970,2012/08/08,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11098,2012/08/10,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11129,2012/08/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11154,2012/08/13,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11151,2012/08/13,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-11265,2012/08/15,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-11574,2012/08/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11616,2012/08/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11573,2012/08/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11806,2012/08/24,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-11858,2012/08/24,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-11960,2012/08/28,Residential Improvement Project,Building,1112 - Attached Above Grade Suite,Secondary Suites,Residential,New,
BP2012-11972,2012/08/28,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-11967,2012/08/28,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-12096,2012/08/30,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-12436,2012/09/06,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-12578,2012/09/10,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-12600,2012/09/10,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-12700,2012/09/12,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-12953,2012/09/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,New,
BP2012-12948,2012/09/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-12888,2012/09/17,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-13179,2012/09/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-13181,2012/09/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-13182,2012/09/20,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-13271,2012/09/21,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-13473,2012/09/26,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-13587,2012/09/27,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,New,
BP2012-13662,2012/09/28,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-13593,2012/09/28,Residential Improvement Project,Building,1113 - Detached Garage Dwelling Unit,Additional Dwelling,Residential,New,
BP2012-13834,2012/10/03,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
BP2012-13836,2012/10/03,Residential Improvement Project,Building,1110 - Below Grade Suite,Secondary Suites,Residential,Alteration,
