PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2022-18525,2022/11/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-09812,2022/06/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-17801,2022/10/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2021-19258,2021/11/08,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-13504,2023/08/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2000-07516,2000/07/11,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2009-07707,2009/07/20,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2000-01093,2000/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2015-09447,2015/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09293,2003/07/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-07445,2006/05/03,Demolition,Demolition,1301 - Detached Garage,Garage,Residential,Demolition,
BP2004-03974,2004/04/08,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP1999-11951,1999/10/13,Demolition,Demolition,1105 - Retaining Wall,Single Family,Residential,Demolition,
BP2000-10983,2000/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2004-16803,2004/12/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2001-08061,2001/07/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-14441,2023/08/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-14521,2023/08/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2014-11592,2014/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2000-01950,2000/03/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-01549,2023/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-09675,2023/06/20,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-11760,2022/07/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-09745,2023/06/20,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-09947,2023/06/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-18729,2022/11/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-09954,2023/06/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-04299,2023/04/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19483,2022/11/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12472,2023/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-01684,2023/02/10,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-12634,2023/08/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-09060,2022/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-17148,2022/10/08,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-08375,2022/05/18,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-09984,2023/06/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-18562,2022/11/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-18564,2022/11/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-04444,2023/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-04439,2023/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-01979,2023/02/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19601,2022/12/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19696,2022/12/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-19698,2022/12/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-12813,2023/08/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12816,2023/08/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-15708,2022/09/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-02026,2022/02/09,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-04436,2023/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-09833,2023/06/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2013-00097,2013/01/04,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07595,2023/05/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-18080,2022/10/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-04608,2022/03/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-19355,2022/11/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-19484,2022/11/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19485,2022/11/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19585,2022/12/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19607,2022/12/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-09968,2023/06/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07113,2023/05/16,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07586,2023/05/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-09782,2023/06/21,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-09969,2023/06/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-12233,2023/07/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12374,2023/07/31,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10094,2023/06/26,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07647,2023/05/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12516,2023/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-07776,2023/05/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12544,2023/08/02,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02001,2023/02/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-16341,2022/09/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-01672,2023/02/10,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-18240,2022/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-14685,2023/08/30,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2021-02971,2021/02/26,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-09988,2023/06/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02102,2023/02/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10025,2023/06/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10824,2023/07/06,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-12529,2022/07/19,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-01840,2023/02/14,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-01939,2023/02/16,Demolition,Demolition,"5112 - School, Sait",Institutional,Non-Residential,Demolition,
BP2023-07775,2023/05/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12530,2023/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12535,2023/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-10022,2022/06/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12617,2023/08/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10279,2023/06/28,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-01883,2023/02/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-12731,2023/08/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10400,2023/06/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20171,2022/12/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10465,2023/06/30,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-12396,2023/07/31,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-04506,2023/04/06,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-12605,2023/08/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2019-00289,2019/01/10,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-04301,2023/04/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-04729,2023/04/11,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-15834,2023/09/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-15926,2023/09/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-12691,2023/08/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-03712,2022/03/11,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07416,2023/05/19,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10097,2023/06/26,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2021-17170,2021/10/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-04859,2023/04/13,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-16177,2023/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19903,2022/12/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12998,2023/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-01503,2022/02/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10352,2023/06/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-12028,2022/07/12,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-15896,2022/09/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19859,2022/12/08,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10449,2023/06/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20068,2022/12/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20078,2022/12/14,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-05270,2023/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16394,2023/09/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2021-20794,2021/12/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-03915,2023/03/27,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07648,2023/05/24,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2021-17730,2021/10/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10033,2023/06/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10210,2023/06/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02219,2023/02/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-14887,2023/09/01,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-14947,2023/09/04,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-15381,2023/09/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-15595,2023/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-15964,2023/09/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16013,2023/09/18,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-05025,2023/04/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20250,2022/12/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13106,2023/08/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16192,2023/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2000-09022,2000/08/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-01560,2023/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-01811,2023/02/14,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07774,2023/05/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05314,2023/04/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-07991,2023/05/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-12756,2023/08/04,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-20396,2022/12/22,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02538,2023/03/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02565,2023/03/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16541,2023/09/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02643,2023/03/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20252,2022/12/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-04822,2023/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02169,2023/02/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10363,2023/06/29,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-14779,2023/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20046,2022/12/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13266,2023/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-08315,2023/06/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02616,2023/03/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-15336,2022/09/07,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-05008,2023/04/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-20272,2022/12/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2000-10882,2000/10/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05272,2023/04/19,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-00955,2023/01/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-12330,2022/07/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-14985,2022/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20100,2022/12/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2000-10867,2000/10/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-08206,2023/05/31,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2019-14657,2019/10/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-08268,2023/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20309,2022/12/20,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-20223,2022/12/19,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2019-12274,2019/09/09,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-16511,2020/11/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2020-16873,2020/11/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-16874,2020/11/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-16875,2020/11/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-16876,2020/11/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-16877,2020/11/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-16878,2020/11/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-18314,2020/12/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-06327,2022/04/20,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-07107,2022/05/01,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-12227,2022/07/14,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-12642,2022/07/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02453,2023/02/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16551,2023/09/26,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-13292,2023/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-15822,2023/09/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02234,2023/02/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-13279,2023/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10823,2023/07/06,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-00954,2023/01/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-00956,2023/01/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-13439,2022/08/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05135,2023/04/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05254,2023/04/19,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2022-19644,2022/12/02,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02578,2023/03/02,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02709,2023/03/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-08259,2023/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10612,2023/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10619,2023/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-19407,2022/11/28,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10686,2023/07/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-08402,2023/06/02,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-16340,2023/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16369,2023/09/22,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10798,2023/07/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10817,2023/07/06,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-00016,2023/01/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02173,2023/02/22,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02657,2023/03/03,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07806,2023/05/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13275,2023/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02825,2023/03/07,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02785,2023/03/07,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-08083,2023/05/29,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-08252,2023/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-08300,2023/06/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-14641,2023/08/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10635,2023/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02740,2023/03/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-02016,2001/03/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-02862,2023/03/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-00195,2023/01/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-07292,2023/05/18,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-14574,2023/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-07827,2023/05/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-07720,2023/05/24,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-13112,2023/08/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2020-13618,2020/09/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-08479,2023/06/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-16638,2022/09/28,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10717,2023/07/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05939,2023/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-20565,2022/12/30,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-08303,2023/06/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-16780,2022/10/03,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10685,2023/07/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16438,2023/09/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05606,2023/04/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-00959,2023/01/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10651,2023/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13113,2023/08/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13138,2023/08/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05887,2023/04/28,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10812,2023/07/06,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-08161,2023/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16669,2023/09/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05406,2023/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-16696,2023/09/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-00093,2023/01/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-00128,2023/01/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-16772,2023/09/28,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-13361,2023/08/13,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-02858,2023/03/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-00310,2023/01/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13448,2023/08/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-00373,2023/01/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-15290,2023/09/08,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-16810,2023/09/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2022-13342,2022/08/03,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10592,2023/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-00144,2023/01/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-08752,2023/06/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13557,2023/08/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-05595,2023/04/25,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-08112,2023/05/30,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-11028,2023/07/10,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-00402,2023/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10614,2023/07/04,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10634,2023/07/04,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10669,2023/07/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-03010,2023/03/10,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2020-03210,2020/03/17,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-10815,2023/07/06,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2023-03137,2023/03/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-10854,2023/07/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-13144,2023/08/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2023-05487,2023/04/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
