PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2010-00063,2010/01/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00127,2010/01/07,Demolition,Demolition,3302 - Dealership,Commercial,Non-Residential,Demolition,
BP2010-00197,2010/01/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00202,2010/01/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00180,2010/01/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00222,2010/01/11,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2010-00224,2010/01/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00277,2010/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00272,2010/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00273,2010/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00297,2010/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00304,2010/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00302,2010/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00300,2010/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00338,2010/01/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00353,2010/01/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00321,2010/01/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00336,2010/01/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00414,2010/01/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00381,2010/01/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00382,2010/01/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00384,2010/01/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00391,2010/01/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00380,2010/01/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00478,2010/01/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00606,2010/01/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00603,2010/01/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00600,2010/01/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00701,2010/01/21,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2010-00702,2010/01/21,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2010-00744,2010/01/22,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2010-00781,2010/01/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00836,2010/01/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-00889,2010/01/26,Demolition,Demolition,6308 - Transportation,Government,Non-Residential,Demolition,
BP2010-00965,2010/01/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01040,2010/01/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01018,2010/01/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01121,2010/02/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01130,2010/02/01,Demolition,Demolition,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,Demolition,
BP2010-01129,2010/02/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01184,2010/02/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01179,2010/02/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01307,2010/02/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01309,2010/02/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01300,2010/02/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01287,2010/02/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01359,2010/02/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01425,2010/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01393,2010/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01394,2010/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01484,2010/02/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01448,2010/02/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01483,2010/02/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01509,2010/02/10,Demolition,Demolition,3401 - Bank,Commercial,Non-Residential,Demolition,
BP2010-01487,2010/02/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01561,2010/02/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01611,2010/02/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01723,2010/02/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01763,2010/02/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01794,2010/02/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01785,2010/02/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01803,2010/02/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01850,2010/02/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01853,2010/02/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01919,2010/02/19,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2010-01936,2010/02/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01937,2010/02/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01989,2010/02/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01985,2010/02/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01952,2010/02/22,Demolition,Demolition,3599 - Recreation Misc.,Commercial,Non-Residential,Demolition,
BP2010-01984,2010/02/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01951,2010/02/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-01994,2010/02/23,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2010-02071,2010/02/24,Demolition,Demolition,3608 - Restaurant,Commercial,Non-Residential,Demolition,
BP2010-02123,2010/02/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02108,2010/02/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02124,2010/02/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02176,2010/02/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02175,2010/02/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02187,2010/02/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02273,2010/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02311,2010/03/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02310,2010/03/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02350,2010/03/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02324,2010/03/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02372,2010/03/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02413,2010/03/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02426,2010/03/03,Demolition,Demolition,3203 - Warehouse,Commercial,Non-Residential,Demolition,
BP2010-02399,2010/03/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02410,2010/03/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02453,2010/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02438,2010/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02475,2010/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02454,2010/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02437,2010/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02501,2010/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02444,2010/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02560,2010/03/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02533,2010/03/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02559,2010/03/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02605,2010/03/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02585,2010/03/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02574,2010/03/08,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2010-02577,2010/03/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02622,2010/03/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02624,2010/03/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02678,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02665,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02704,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02695,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02710,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02711,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02706,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02677,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02686,2010/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02747,2010/03/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02837,2010/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02827,2010/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02819,2010/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02826,2010/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-02861,2010/03/15,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2010-03069,2010/03/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03056,2010/03/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03059,2010/03/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03088,2010/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03107,2010/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03108,2010/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03106,2010/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03105,2010/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03103,2010/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03166,2010/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03148,2010/03/19,Demolition,Demolition,2301 - Aircraft Hangar,Industrial,Non-Residential,Demolition,
BP2010-03179,2010/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03184,2010/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03118,2010/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03248,2010/03/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03228,2010/03/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03254,2010/03/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03304,2010/03/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03372,2010/03/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03326,2010/03/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03339,2010/03/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03350,2010/03/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03371,2010/03/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03351,2010/03/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03448,2010/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03440,2010/03/25,Demolition,Demolition,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,Demolition,
BP2010-03409,2010/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03410,2010/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03434,2010/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03495,2010/03/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03514,2010/03/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03494,2010/03/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03579,2010/03/29,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2010-03578,2010/03/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03596,2010/03/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03625,2010/03/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03608,2010/03/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03660,2010/03/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03643,2010/03/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03635,2010/03/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03610,2010/03/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03644,2010/03/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03738,2010/03/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03737,2010/03/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03709,2010/03/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03772,2010/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03850,2010/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03821,2010/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03851,2010/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03848,2010/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03922,2010/04/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03949,2010/04/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03903,2010/04/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03938,2010/04/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03913,2010/04/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-03929,2010/04/06,Demolition,Demolition,6308 - Transportation,Government,Non-Residential,Demolition,
BP2010-03954,2010/04/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04072,2010/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04070,2010/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04035,2010/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04029,2010/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04221,2010/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04186,2010/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04189,2010/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04299,2010/04/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04309,2010/04/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04265,2010/04/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04272,2010/04/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04338,2010/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04425,2010/04/15,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2010-04435,2010/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04461,2010/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04441,2010/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04462,2010/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04464,2010/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04439,2010/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04453,2010/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04525,2010/04/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04479,2010/04/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04583,2010/04/19,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2010-04557,2010/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04623,2010/04/20,Demolition,Demolition,1408 - Semi-Detached (2-Unit),Two Family,Residential,Demolition,
BP2010-04655,2010/04/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04626,2010/04/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04660,2010/04/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04697,2010/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04766,2010/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04788,2010/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04784,2010/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04770,2010/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04965,2010/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-04929,2010/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05054,2010/04/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05019,2010/04/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05145,2010/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05116,2010/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05113,2010/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05110,2010/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05098,2010/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05277,2010/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05335,2010/05/03,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2010-05340,2010/05/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05349,2010/05/03,Demolition,Demolition,3203 - Warehouse,Commercial,Non-Residential,Demolition,
BP2010-05331,2010/05/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05439,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05411,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05412,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05410,2010/05/04,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2010-05392,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05414,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05444,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05416,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05415,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05407,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05406,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05417,2010/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05450,2010/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05453,2010/05/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2010-05498,2010/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05511,2010/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05508,2010/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05553,2010/05/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05565,2010/05/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05594,2010/05/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05628,2010/05/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05611,2010/05/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05735,2010/05/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05707,2010/05/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05736,2010/05/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05722,2010/05/10,Demolition,Demolition,1506 - Apartment,Apartment,Residential,Demolition,
BP2010-05739,2010/05/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05738,2010/05/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05765,2010/05/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05805,2010/05/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05804,2010/05/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05889,2010/05/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05891,2010/05/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05902,2010/05/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05996,2010/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05968,2010/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-05988,2010/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06034,2010/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06039,2010/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06088,2010/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06130,2010/05/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06224,2010/05/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06234,2010/05/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06201,2010/05/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06241,2010/05/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06211,2010/05/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06302,2010/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06251,2010/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06267,2010/05/19,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2010-06299,2010/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06297,2010/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06307,2010/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06303,2010/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06369,2010/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06358,2010/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06457,2010/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06443,2010/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06558,2010/05/25,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2010-06542,2010/05/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06586,2010/05/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06687,2010/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06686,2010/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06689,2010/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06663,2010/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06815,2010/05/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06852,2010/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06871,2010/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-06847,2010/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-07012,2010/06/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-07082,2010/06/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-07133,2010/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-07165,2010/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2010-07174,2010/06/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
